trip_id,arrival_time,departure_time,stop_id,stop_sequence
WD44000,16:08:50,16:10:00,5_1,31
WD44000,16:10:00,16:11:10,16_1,32
WD44000,16:11:10,16:12:20,45_1,33
WD44000,16:12:20,16:45:00,41_1,34
WD44500,15:40:00,15:40:00,81_1,1
WD44500,15:40:00,15:41:10,294_1,2
WD44500,15:41:10,15:42:20,347_1,3
WD44500,15:42:20,15:43:30,366_1,4
WD44500,15:43:30,15:44:40,498_1,5
WD44500,15:44:40,15:45:50,11_1,6
WD44500,15:45:50,15:47:00,12_1,7
WD44500,15:47:00,15:48:10,10_1,8
WD44500,15:48:10,15:49:20,4_1,9
WD44500,15:49:20,15:50:30,348_1,10
WD44500,15:50:30,15:51:40,33_1,11
WD44500,15:51:40,15:52:50,281_1,12
WD44500,15:52:50,15:54:00,194_1,13
WD44500,15:54:00,15:55:10,295_1,14
WD44500,15:55:10,15:56:20,137_1,15
WD44500,15:56:20,15:57:30,240_1,16
WD44500,15:57:30,15:58:40,35_1,17
WD44500,15:58:40,15:59:50,30_1,18
WD44500,15:59:50,16:01:00,37_1,19
WD44500,16:01:00,16:02:10,48_1,20
WD44500,16:02:10,16:03:20,22_1,21
WD44500,16:03:20,16:04:30,19_1,22
WD44500,16:04:30,16:05:40,309_1,23
WD44500,16:05:40,16:06:50,375_1,24
WD44500,16:06:50,16:08:00,42_1,25
WD44500,16:08:00,16:09:10,13_1,26
WD44500,16:09:10,16:10:20,15_1,27
WD44500,16:10:20,16:11:30,20_1,28
WD44500,16:11:30,16:12:40,355_1,29
WD44500,16:12:40,16:13:50,14_1,30
WD44500,16:13:50,16:15:00,5_1,31
WD44500,16:15:00,16:16:10,16_1,32
WD44500,16:16:10,16:17:20,45_1,33
WD44500,16:17:20,16:50:00,41_1,34
WD45000,15:45:00,15:45:00,81_1,1
WD45000,15:45:00,15:46:10,294_1,2
WD45000,15:46:10,15:47:20,347_1,3
WD45000,15:47:20,15:48:30,366_1,4
WD45000,15:48:30,15:49:40,498_1,5
WD45000,15:49:40,15:50:50,11_1,6
WD45000,15:50:50,15:52:00,12_1,7
WD45000,15:52:00,15:53:10,10_1,8
WD45000,15:53:10,15:54:20,4_1,9
WD45000,15:54:20,15:55:30,348_1,10
WD45000,15:55:30,15:56:40,33_1,11
WD45000,15:56:40,15:57:50,281_1,12
WD45000,15:57:50,15:59:00,194_1,13
WD45000,15:59:00,16:00:10,295_1,14
WD45000,16:00:10,16:01:20,137_1,15
WD45000,16:01:20,16:02:30,240_1,16
WD45000,16:02:30,16:03:40,35_1,17
WD45000,16:03:40,16:04:50,30_1,18
WD45000,16:04:50,16:06:00,37_1,19
WD45000,16:06:00,16:07:10,48_1,20
WD45000,16:07:10,16:08:20,22_1,21
WD45000,16:08:20,16:09:30,19_1,22
WD45000,16:09:30,16:10:40,309_1,23
WD45000,16:10:40,16:11:50,375_1,24
WD45000,16:11:50,16:13:00,42_1,25
WD45000,16:13:00,16:14:10,13_1,26
WD45000,16:14:10,16:15:20,15_1,27
WD45000,16:15:20,16:16:30,20_1,28
WD45000,16:16:30,16:17:40,355_1,29
WD45000,16:17:40,16:18:50,14_1,30
WD45000,16:18:50,16:20:00,5_1,31
WD45000,16:20:00,16:21:10,16_1,32
WD45000,16:21:10,16:22:20,45_1,33
WD45000,16:22:20,16:55:00,41_1,34
WD45500,15:55:00,15:55:00,81_1,1
WD45500,15:55:00,15:56:10,294_1,2
WD45500,15:56:10,15:57:20,347_1,3
WD45500,15:57:20,15:58:30,366_1,4
WD45500,15:58:30,15:59:40,498_1,5
WD45500,15:59:40,16:00:50,11_1,6
WD45500,16:00:50,16:02:00,12_1,7
WD45500,16:02:00,16:03:10,10_1,8
WD45500,16:03:10,16:04:20,4_1,9
WD45500,16:04:20,16:05:30,348_1,10
WD45500,16:05:30,16:06:40,33_1,11
WD45500,16:06:40,16:07:50,281_1,12
WD45500,16:07:50,16:09:00,194_1,13
WD45500,16:09:00,16:10:10,295_1,14
WD45500,16:10:10,16:11:20,137_1,15
WD45500,16:11:20,16:12:30,240_1,16
WD45500,16:12:30,16:13:40,35_1,17
WD45500,16:13:40,16:14:50,30_1,18
WD45500,16:14:50,16:16:00,37_1,19
WD45500,16:16:00,16:17:10,48_1,20
WD45500,16:17:10,16:18:20,22_1,21
WD45500,16:18:20,16:19:30,19_1,22
WD45500,16:19:30,16:20:40,309_1,23
WD45500,16:20:40,16:21:50,375_1,24
WD45500,16:21:50,16:23:00,42_1,25
WD45500,16:23:00,16:24:10,13_1,26
WD45500,16:24:10,16:25:20,15_1,27
WD45500,16:25:20,16:26:30,20_1,28
WD45500,16:26:30,16:27:40,355_1,29
WD45500,16:27:40,16:28:50,14_1,30
WD45500,16:28:50,16:30:00,5_1,31
WD45500,16:30:00,16:31:10,16_1,32
WD45500,16:31:10,16:32:20,45_1,33
WD45500,16:32:20,17:05:00,41_1,34
WD46000,16:00:00,16:00:00,81_1,1
WD46000,16:00:00,16:01:10,294_1,2
WD46000,16:01:10,16:02:20,347_1,3
WD46000,16:02:20,16:03:30,366_1,4
WD46000,16:03:30,16:04:40,498_1,5
WD46000,16:04:40,16:05:50,11_1,6
WD46000,16:05:50,16:07:00,12_1,7
WD46000,16:07:00,16:08:10,10_1,8
WD46000,16:08:10,16:09:20,4_1,9
WD46000,16:09:20,16:10:30,348_1,10
WD46000,16:10:30,16:11:40,33_1,11
WD46000,16:11:40,16:12:50,281_1,12
WD46000,16:12:50,16:14:00,194_1,13
WD46000,16:14:00,16:15:10,295_1,14
WD46000,16:15:10,16:16:20,137_1,15
WD46000,16:16:20,16:17:30,240_1,16
WD46000,16:17:30,16:18:40,35_1,17
WD46000,16:18:40,16:19:50,30_1,18
WD46000,16:19:50,16:21:00,37_1,19
WD46000,16:21:00,16:22:10,48_1,20
WD46000,16:22:10,16:23:20,22_1,21
WD46000,16:23:20,16:24:30,19_1,22
WD46000,16:24:30,16:25:40,309_1,23
WD46000,16:25:40,16:26:50,375_1,24
WD46000,16:26:50,16:28:00,42_1,25
WD46000,16:28:00,16:29:10,13_1,26
WD46000,16:29:10,16:30:20,15_1,27
WD46000,16:30:20,16:31:30,20_1,28
WD46000,16:31:30,16:32:40,355_1,29
WD46000,16:32:40,16:33:50,14_1,30
WD46000,16:33:50,16:35:00,5_1,31
WD46000,16:35:00,16:36:10,16_1,32
WD46000,16:36:10,16:37:20,45_1,33
WD46000,16:37:20,17:10:00,41_1,34
WD46500,16:05:00,16:05:00,81_1,1
WD46500,16:05:00,16:06:10,294_1,2
WD46500,16:06:10,16:07:20,347_1,3
WD46500,16:07:20,16:08:30,366_1,4
WD46500,16:08:30,16:09:40,498_1,5
WD46500,16:09:40,16:10:50,11_1,6
WD46500,16:10:50,16:12:00,12_1,7
WD46500,16:12:00,16:13:10,10_1,8
WD46500,16:13:10,16:14:20,4_1,9
WD46500,16:14:20,16:15:30,348_1,10
WD46500,16:15:30,16:16:40,33_1,11
WD46500,16:16:40,16:17:50,281_1,12
WD46500,16:17:50,16:19:00,194_1,13
WD46500,16:19:00,16:20:10,295_1,14
WD46500,16:20:10,16:21:20,137_1,15
WD46500,16:21:20,16:22:30,240_1,16
WD46500,16:22:30,16:23:40,35_1,17
WD46500,16:23:40,16:24:50,30_1,18
WD46500,16:24:50,16:26:00,37_1,19
WD46500,16:26:00,16:27:10,48_1,20
WD46500,16:27:10,16:28:20,22_1,21
WD46500,16:28:20,16:29:30,19_1,22
WD46500,16:29:30,16:30:40,309_1,23
WD46500,16:30:40,16:31:50,375_1,24
WD46500,16:31:50,16:33:00,42_1,25
WD46500,16:33:00,16:34:10,13_1,26
WD46500,16:34:10,16:35:20,15_1,27
WD46500,16:35:20,16:36:30,20_1,28
WD46500,16:36:30,16:37:40,355_1,29
WD46500,16:37:40,16:38:50,14_1,30
WD46500,16:38:50,16:40:00,5_1,31
WD46500,16:40:00,16:41:10,16_1,32
WD46500,16:41:10,16:42:20,45_1,33
WD46500,16:42:20,17:15:00,41_1,34
WD47000,16:15:00,16:15:00,81_1,1
WD47000,16:15:00,16:16:10,294_1,2
WD47000,16:16:10,16:17:20,347_1,3
WD47000,16:17:20,16:18:30,366_1,4
WD47000,16:18:30,16:19:40,498_1,5
WD47000,16:19:40,16:20:50,11_1,6
WD47000,16:20:50,16:22:00,12_1,7
WD47000,16:22:00,16:23:10,10_1,8
WD47000,16:23:10,16:24:20,4_1,9
WD47000,16:24:20,16:25:30,348_1,10
WD47000,16:25:30,16:26:40,33_1,11
WD47000,16:26:40,16:27:50,281_1,12
WD47000,16:27:50,16:29:00,194_1,13
WD47000,16:29:00,16:30:10,295_1,14
WD47000,16:30:10,16:31:20,137_1,15
WD47000,16:31:20,16:32:30,240_1,16
WD47000,16:32:30,16:33:40,35_1,17
WD47000,16:33:40,16:34:50,30_1,18
WD47000,16:34:50,16:36:00,37_1,19
WD47000,16:36:00,16:37:10,48_1,20
WD47000,16:37:10,16:38:20,22_1,21
WD47000,16:38:20,16:39:30,19_1,22
WD47000,16:39:30,16:40:40,309_1,23
WD47000,16:40:40,16:41:50,375_1,24
WD47000,16:41:50,16:43:00,42_1,25
WD47000,16:43:00,16:44:10,13_1,26
WD47000,16:44:10,16:45:20,15_1,27
WD47000,16:45:20,16:46:30,20_1,28
WD47000,16:46:30,16:47:40,355_1,29
WD47000,16:47:40,16:48:50,14_1,30
WD47000,16:48:50,16:50:00,5_1,31
WD47000,16:50:00,16:51:10,16_1,32
WD47000,16:51:10,16:52:20,45_1,33
WD47000,16:52:20,17:25:00,41_1,34
WD47500,16:20:00,16:20:00,81_1,1
WD47500,16:20:00,16:21:10,294_1,2
WD47500,16:21:10,16:22:20,347_1,3
WD47500,16:22:20,16:23:30,366_1,4
WD47500,16:23:30,16:24:40,498_1,5
WD47500,16:24:40,16:25:50,11_1,6
WD47500,16:25:50,16:27:00,12_1,7
WD47500,16:27:00,16:28:10,10_1,8
WD47500,16:28:10,16:29:20,4_1,9
WD47500,16:29:20,16:30:30,348_1,10
WD47500,16:30:30,16:31:40,33_1,11
WD47500,16:31:40,16:32:50,281_1,12
WD47500,16:32:50,16:34:00,194_1,13
WD47500,16:34:00,16:35:10,295_1,14
WD47500,16:35:10,16:36:20,137_1,15
WD47500,16:36:20,16:37:30,240_1,16
WD47500,16:37:30,16:38:40,35_1,17
WD47500,16:38:40,16:39:50,30_1,18
WD47500,16:39:50,16:41:00,37_1,19
WD47500,16:41:00,16:42:10,48_1,20
WD47500,16:42:10,16:43:20,22_1,21
WD47500,16:43:20,16:44:30,19_1,22
WD47500,16:44:30,16:45:40,309_1,23
WD47500,16:45:40,16:46:50,375_1,24
WD47500,16:46:50,16:48:00,42_1,25
WD47500,16:48:00,16:49:10,13_1,26
WD47500,16:49:10,16:50:20,15_1,27
WD47500,16:50:20,16:51:30,20_1,28
WD47500,16:51:30,16:52:40,355_1,29
WD47500,16:52:40,16:53:50,14_1,30
WD47500,16:53:50,16:55:00,5_1,31
WD47500,16:55:00,16:56:10,16_1,32
WD47500,16:56:10,16:57:20,45_1,33
WD47500,16:57:20,17:30:00,41_1,34
WD48000,16:25:00,16:25:00,81_1,1
WD48000,16:25:00,16:26:10,294_1,2
WD48000,16:26:10,16:27:20,347_1,3
WD48000,16:27:20,16:28:30,366_1,4
WD48000,16:28:30,16:29:40,498_1,5
WD48000,16:29:40,16:30:50,11_1,6
WD48000,16:30:50,16:32:00,12_1,7
WD48000,16:32:00,16:33:10,10_1,8
WD48000,16:33:10,16:34:20,4_1,9
WD48000,16:34:20,16:35:30,348_1,10
WD48000,16:35:30,16:36:40,33_1,11
WD48000,16:36:40,16:37:50,281_1,12
WD48000,16:37:50,16:39:00,194_1,13
WD48000,16:39:00,16:40:10,295_1,14
WD48000,16:40:10,16:41:20,137_1,15
WD48000,16:41:20,16:42:30,240_1,16
WD48000,16:42:30,16:43:40,35_1,17
WD48000,16:43:40,16:44:50,30_1,18
WD48000,16:44:50,16:46:00,37_1,19
WD48000,16:46:00,16:47:10,48_1,20
WD48000,16:47:10,16:48:20,22_1,21
WD48000,16:48:20,16:49:30,19_1,22
WD48000,16:49:30,16:50:40,309_1,23
WD48000,16:50:40,16:51:50,375_1,24
WD48000,16:51:50,16:53:00,42_1,25
WD48000,16:53:00,16:54:10,13_1,26
WD48000,16:54:10,16:55:20,15_1,27
WD48000,16:55:20,16:56:30,20_1,28
WD48000,16:56:30,16:57:40,355_1,29
WD48000,16:57:40,16:58:50,14_1,30
WD48000,16:58:50,17:00:00,5_1,31
WD48000,17:00:00,17:01:10,16_1,32
WD48000,17:01:10,17:02:20,45_1,33
WD48000,17:02:20,17:35:00,41_1,34
WD48500,16:30:00,16:30:00,81_1,1
WD48500,16:30:00,16:31:10,294_1,2
WD48500,16:31:10,16:32:20,347_1,3
WD48500,16:32:20,16:33:30,366_1,4
WD48500,16:33:30,16:34:40,498_1,5
WD48500,16:34:40,16:35:50,11_1,6
WD48500,16:35:50,16:37:00,12_1,7
WD48500,16:37:00,16:38:10,10_1,8
WD48500,16:38:10,16:39:20,4_1,9
WD48500,16:39:20,16:40:30,348_1,10
WD48500,16:40:30,16:41:40,33_1,11
WD48500,16:41:40,16:42:50,281_1,12
WD48500,16:42:50,16:44:00,194_1,13
WD48500,16:44:00,16:45:10,295_1,14
WD48500,16:45:10,16:46:20,137_1,15
WD48500,16:46:20,16:47:30,240_1,16
WD48500,16:47:30,16:48:40,35_1,17
WD48500,16:48:40,16:49:50,30_1,18
WD48500,16:49:50,16:51:00,37_1,19
WD48500,16:51:00,16:52:10,48_1,20
WD48500,16:52:10,16:53:20,22_1,21
WD48500,16:53:20,16:54:30,19_1,22
WD48500,16:54:30,16:55:40,309_1,23
WD48500,16:55:40,16:56:50,375_1,24
WD48500,16:56:50,16:58:00,42_1,25
WD48500,16:58:00,16:59:10,13_1,26
WD48500,16:59:10,17:00:20,15_1,27
WD48500,17:00:20,17:01:30,20_1,28
WD48500,17:01:30,17:02:40,355_1,29
WD48500,17:02:40,17:03:50,14_1,30
WD48500,17:03:50,17:05:00,5_1,31
WD48500,17:05:00,17:06:10,16_1,32
WD48500,17:06:10,17:07:20,45_1,33
WD48500,17:07:20,17:40:00,41_1,34
WD49000,16:40:00,16:40:00,81_1,1
WD49000,16:40:00,16:41:10,294_1,2
WD49000,16:41:10,16:42:20,347_1,3
WD49000,16:42:20,16:43:30,366_1,4
WD49000,16:43:30,16:44:40,498_1,5
WD49000,16:44:40,16:45:50,11_1,6
WD49000,16:45:50,16:47:00,12_1,7
WD49000,16:47:00,16:48:10,10_1,8
WD49000,16:48:10,16:49:20,4_1,9
WD49000,16:49:20,16:50:30,348_1,10
WD49000,16:50:30,16:51:40,33_1,11
WD49000,16:51:40,16:52:50,281_1,12
WD49000,16:52:50,16:54:00,194_1,13
WD49000,16:54:00,16:55:10,295_1,14
WD49000,16:55:10,16:56:20,137_1,15
WD49000,16:56:20,16:57:30,240_1,16
WD49000,16:57:30,16:58:40,35_1,17
WD49000,16:58:40,16:59:50,30_1,18
WD49000,16:59:50,17:01:00,37_1,19
WD49000,17:01:00,17:02:10,48_1,20
WD49000,17:02:10,17:03:20,22_1,21
WD49000,17:03:20,17:04:30,19_1,22
WD49000,17:04:30,17:05:40,309_1,23
WD49000,17:05:40,17:06:50,375_1,24
WD49000,17:06:50,17:08:00,42_1,25
WD49000,17:08:00,17:09:10,13_1,26
WD49000,17:09:10,17:10:20,15_1,27
WD49000,17:10:20,17:11:30,20_1,28
WD49000,17:11:30,17:12:40,355_1,29
WD49000,17:12:40,17:13:50,14_1,30
WD49000,17:13:50,17:15:00,5_1,31
WD49000,17:15:00,17:16:10,16_1,32
WD49000,17:16:10,17:17:20,45_1,33
WD49000,17:17:20,17:50:00,41_1,34
WD49500,16:45:00,16:45:00,81_1,1
WD49500,16:45:00,16:46:10,294_1,2
WD49500,16:46:10,16:47:20,347_1,3
WD49500,16:47:20,16:48:30,366_1,4
WD49500,16:48:30,16:49:40,498_1,5
WD49500,16:49:40,16:50:50,11_1,6
WD49500,16:50:50,16:52:00,12_1,7
WD49500,16:52:00,16:53:10,10_1,8
WD49500,16:53:10,16:54:20,4_1,9
WD49500,16:54:20,16:55:30,348_1,10
WD49500,16:55:30,16:56:40,33_1,11
WD49500,16:56:40,16:57:50,281_1,12
WD49500,16:57:50,16:59:00,194_1,13
WD49500,16:59:00,17:00:10,295_1,14
WD49500,17:00:10,17:01:20,137_1,15
WD49500,17:01:20,17:02:30,240_1,16
WD49500,17:02:30,17:03:40,35_1,17
WD49500,17:03:40,17:04:50,30_1,18
WD49500,17:04:50,17:06:00,37_1,19
WD49500,17:06:00,17:07:10,48_1,20
WD49500,17:07:10,17:08:20,22_1,21
WD49500,17:08:20,17:09:30,19_1,22
WD49500,17:09:30,17:10:40,309_1,23
WD49500,17:10:40,17:11:50,375_1,24
WD49500,17:11:50,17:13:00,42_1,25
WD49500,17:13:00,17:14:10,13_1,26
WD49500,17:14:10,17:15:20,15_1,27
WD49500,17:15:20,17:16:30,20_1,28
WD49500,17:16:30,17:17:40,355_1,29
WD49500,17:17:40,17:18:50,14_1,30
WD49500,17:18:50,17:20:00,5_1,31
WD49500,17:20:00,17:21:10,16_1,32
WD49500,17:21:10,17:22:20,45_1,33
WD49500,17:22:20,17:55:00,41_1,34
WD50000,16:50:00,16:50:00,81_1,1
WD50000,16:50:00,16:51:10,294_1,2
WD50000,16:51:10,16:52:20,347_1,3
WD50000,16:52:20,16:53:30,366_1,4
WD50000,16:53:30,16:54:40,498_1,5
WD50000,16:54:40,16:55:50,11_1,6
WD50000,16:55:50,16:57:00,12_1,7
WD50000,16:57:00,16:58:10,10_1,8
WD50000,16:58:10,16:59:20,4_1,9
WD50000,16:59:20,17:00:30,348_1,10
WD50000,17:00:30,17:01:40,33_1,11
WD50000,17:01:40,17:02:50,281_1,12
WD50000,17:02:50,17:04:00,194_1,13
WD50000,17:04:00,17:05:10,295_1,14
WD50000,17:05:10,17:06:20,137_1,15
WD50000,17:06:20,17:07:30,240_1,16
WD50000,17:07:30,17:08:40,35_1,17
WD50000,17:08:40,17:09:50,30_1,18
WD50000,17:09:50,17:11:00,37_1,19
WD50000,17:11:00,17:12:10,48_1,20
WD50000,17:12:10,17:13:20,22_1,21
WD50000,17:13:20,17:14:30,19_1,22
WD50000,17:14:30,17:15:40,309_1,23
WD50000,17:15:40,17:16:50,375_1,24
WD50000,17:16:50,17:18:00,42_1,25
WD50000,17:18:00,17:19:10,13_1,26
WD50000,17:19:10,17:20:20,15_1,27
WD50000,17:20:20,17:21:30,20_1,28
WD50000,17:21:30,17:22:40,355_1,29
WD50000,17:22:40,17:23:50,14_1,30
WD50000,17:23:50,17:25:00,5_1,31
WD50000,17:25:00,17:26:10,16_1,32
WD50000,17:26:10,17:27:20,45_1,33
WD50000,17:27:20,18:00:00,41_1,34
WD50500,16:55:00,16:55:00,81_1,1
WD50500,16:55:00,16:56:10,294_1,2
WD50500,16:56:10,16:57:20,347_1,3
WD50500,16:57:20,16:58:30,366_1,4
WD50500,16:58:30,16:59:40,498_1,5
WD50500,16:59:40,17:00:50,11_1,6
WD50500,17:00:50,17:02:00,12_1,7
WD50500,17:02:00,17:03:10,10_1,8
WD50500,17:03:10,17:04:20,4_1,9
WD50500,17:04:20,17:05:30,348_1,10
WD50500,17:05:30,17:06:40,33_1,11
WD50500,17:06:40,17:07:50,281_1,12
WD50500,17:07:50,17:09:00,194_1,13
WD50500,17:09:00,17:10:10,295_1,14
WD50500,17:10:10,17:11:20,137_1,15
WD50500,17:11:20,17:12:30,240_1,16
WD50500,17:12:30,17:13:40,35_1,17
WD50500,17:13:40,17:14:50,30_1,18
WD50500,17:14:50,17:16:00,37_1,19
WD50500,17:16:00,17:17:10,48_1,20
WD50500,17:17:10,17:18:20,22_1,21
WD50500,17:18:20,17:19:30,19_1,22
WD50500,17:19:30,17:20:40,309_1,23
WD50500,17:20:40,17:21:50,375_1,24
WD50500,17:21:50,17:23:00,42_1,25
WD50500,17:23:00,17:24:10,13_1,26
WD50500,17:24:10,17:25:20,15_1,27
WD50500,17:25:20,17:26:30,20_1,28
WD50500,17:26:30,17:27:40,355_1,29
WD50500,17:27:40,17:28:50,14_1,30
WD50500,17:28:50,17:30:00,5_1,31
WD50500,17:30:00,17:31:10,16_1,32
WD50500,17:31:10,17:32:20,45_1,33
WD50500,17:32:20,18:05:00,41_1,34
WD51000,17:05:00,17:05:00,81_1,1
WD51000,17:05:00,17:06:10,294_1,2
WD51000,17:06:10,17:07:20,347_1,3
WD51000,17:07:20,17:08:30,366_1,4
WD51000,17:08:30,17:09:40,498_1,5
WD51000,17:09:40,17:10:50,11_1,6
WD51000,17:10:50,17:12:00,12_1,7
WD51000,17:12:00,17:13:10,10_1,8
WD51000,17:13:10,17:14:20,4_1,9
WD51000,17:14:20,17:15:30,348_1,10
WD51000,17:15:30,17:16:40,33_1,11
WD51000,17:16:40,17:17:50,281_1,12
WD51000,17:17:50,17:19:00,194_1,13
WD51000,17:19:00,17:20:10,295_1,14
WD51000,17:20:10,17:21:20,137_1,15
WD51000,17:21:20,17:22:30,240_1,16
WD51000,17:22:30,17:23:40,35_1,17
WD51000,17:23:40,17:24:50,30_1,18
WD51000,17:24:50,17:26:00,37_1,19
WD51000,17:26:00,17:27:10,48_1,20
WD51000,17:27:10,17:28:20,22_1,21
WD51000,17:28:20,17:29:30,19_1,22
WD51000,17:29:30,17:30:40,309_1,23
WD51000,17:30:40,17:31:50,375_1,24
WD51000,17:31:50,17:33:00,42_1,25
WD51000,17:33:00,17:34:10,13_1,26
WD51000,17:34:10,17:35:20,15_1,27
WD51000,17:35:20,17:36:30,20_1,28
WD51000,17:36:30,17:37:40,355_1,29
WD51000,17:37:40,17:38:50,14_1,30
WD51000,17:38:50,17:40:00,5_1,31
WD51000,17:40:00,17:41:10,16_1,32
WD51000,17:41:10,17:42:20,45_1,33
WD51000,17:42:20,18:15:00,41_1,34
WD51500,17:10:00,17:10:00,81_1,1
WD51500,17:10:00,17:11:10,294_1,2
WD51500,17:11:10,17:12:20,347_1,3
WD51500,17:12:20,17:13:30,366_1,4
WD51500,17:13:30,17:14:40,498_1,5
WD51500,17:14:40,17:15:50,11_1,6
WD51500,17:15:50,17:17:00,12_1,7
WD51500,17:17:00,17:18:10,10_1,8
WD51500,17:18:10,17:19:20,4_1,9
WD51500,17:19:20,17:20:30,348_1,10
WD51500,17:20:30,17:21:40,33_1,11
WD51500,17:21:40,17:22:50,281_1,12
WD51500,17:22:50,17:24:00,194_1,13
WD51500,17:24:00,17:25:10,295_1,14
WD51500,17:25:10,17:26:20,137_1,15
WD51500,17:26:20,17:27:30,240_1,16
WD51500,17:27:30,17:28:40,35_1,17
WD51500,17:28:40,17:29:50,30_1,18
WD51500,17:29:50,17:31:00,37_1,19
WD51500,17:31:00,17:32:10,48_1,20
WD51500,17:32:10,17:33:20,22_1,21
WD51500,17:33:20,17:34:30,19_1,22
WD51500,17:34:30,17:35:40,309_1,23
WD51500,17:35:40,17:36:50,375_1,24
WD51500,17:36:50,17:38:00,42_1,25
WD51500,17:38:00,17:39:10,13_1,26
WD51500,17:39:10,17:40:20,15_1,27
WD51500,17:40:20,17:41:30,20_1,28
WD51500,17:41:30,17:42:40,355_1,29
WD51500,17:42:40,17:43:50,14_1,30
WD51500,17:43:50,17:45:00,5_1,31
WD51500,17:45:00,17:46:10,16_1,32
WD51500,17:46:10,17:47:20,45_1,33
WD51500,17:47:20,18:20:00,41_1,34
WD52000,17:15:00,17:15:00,81_1,1
WD52000,17:15:00,17:16:10,294_1,2
WD52000,17:16:10,17:17:20,347_1,3
WD52000,17:17:20,17:18:30,366_1,4
WD52000,17:18:30,17:19:40,498_1,5
WD52000,17:19:40,17:20:50,11_1,6
WD52000,17:20:50,17:22:00,12_1,7
WD52000,17:22:00,17:23:10,10_1,8
WD52000,17:23:10,17:24:20,4_1,9
WD52000,17:24:20,17:25:30,348_1,10
WD52000,17:25:30,17:26:40,33_1,11
WD52000,17:26:40,17:27:50,281_1,12
WD52000,17:27:50,17:29:00,194_1,13
WD52000,17:29:00,17:30:10,295_1,14
WD52000,17:30:10,17:31:20,137_1,15
WD52000,17:31:20,17:32:30,240_1,16
WD52000,17:32:30,17:33:40,35_1,17
WD52000,17:33:40,17:34:50,30_1,18
WD52000,17:34:50,17:36:00,37_1,19
WD52000,17:36:00,17:37:10,48_1,20
WD52000,17:37:10,17:38:20,22_1,21
WD52000,17:38:20,17:39:30,19_1,22
WD52000,17:39:30,17:40:40,309_1,23
WD52000,17:40:40,17:41:50,375_1,24
WD52000,17:41:50,17:43:00,42_1,25
WD52000,17:43:00,17:44:10,13_1,26
WD52000,17:44:10,17:45:20,15_1,27
WD52000,17:45:20,17:46:30,20_1,28
WD52000,17:46:30,17:47:40,355_1,29
WD52000,17:47:40,17:48:50,14_1,30
WD52000,17:48:50,17:50:00,5_1,31
WD52000,17:50:00,17:51:10,16_1,32
WD52000,17:51:10,17:52:20,45_1,33
WD52000,17:52:20,18:25:00,41_1,34
WD52500,17:25:00,17:25:00,81_1,1
WD52500,17:25:00,17:26:10,294_1,2
WD52500,17:26:10,17:27:20,347_1,3
WD52500,17:27:20,17:28:30,366_1,4
WD52500,17:28:30,17:29:40,498_1,5
WD52500,17:29:40,17:30:50,11_1,6
WD52500,17:30:50,17:32:00,12_1,7
WD52500,17:32:00,17:33:10,10_1,8
WD52500,17:33:10,17:34:20,4_1,9
WD52500,17:34:20,17:35:30,348_1,10
WD52500,17:35:30,17:36:40,33_1,11
WD52500,17:36:40,17:37:50,281_1,12
WD52500,17:37:50,17:39:00,194_1,13
WD52500,17:39:00,17:40:10,295_1,14
WD52500,17:40:10,17:41:20,137_1,15
WD52500,17:41:20,17:42:30,240_1,16
WD52500,17:42:30,17:43:40,35_1,17
WD52500,17:43:40,17:44:50,30_1,18
WD52500,17:44:50,17:46:00,37_1,19
WD52500,17:46:00,17:47:10,48_1,20
WD52500,17:47:10,17:48:20,22_1,21
WD52500,17:48:20,17:49:30,19_1,22
WD52500,17:49:30,17:50:40,309_1,23
WD52500,17:50:40,17:51:50,375_1,24
WD52500,17:51:50,17:53:00,42_1,25
WD52500,17:53:00,17:54:10,13_1,26
WD52500,17:54:10,17:55:20,15_1,27
WD52500,17:55:20,17:56:30,20_1,28
WD52500,17:56:30,17:57:40,355_1,29
WD52500,17:57:40,17:58:50,14_1,30
WD52500,17:58:50,18:00:00,5_1,31
WD52500,18:00:00,18:01:10,16_1,32
WD52500,18:01:10,18:02:20,45_1,33
WD52500,18:02:20,18:35:00,41_1,34
WD53000,17:30:00,17:30:00,81_1,1
WD53000,17:30:00,17:31:10,294_1,2
WD53000,17:31:10,17:32:20,347_1,3
WD53000,17:32:20,17:33:30,366_1,4
WD53000,17:33:30,17:34:40,498_1,5
WD53000,17:34:40,17:35:50,11_1,6
WD53000,17:35:50,17:37:00,12_1,7
WD53000,17:37:00,17:38:10,10_1,8
WD53000,17:38:10,17:39:20,4_1,9
WD53000,17:39:20,17:40:30,348_1,10
WD53000,17:40:30,17:41:40,33_1,11
WD53000,17:41:40,17:42:50,281_1,12
WD53000,17:42:50,17:44:00,194_1,13
WD53000,17:44:00,17:45:10,295_1,14
WD53000,17:45:10,17:46:20,137_1,15
WD53000,17:46:20,17:47:30,240_1,16
WD53000,17:47:30,17:48:40,35_1,17
WD53000,17:48:40,17:49:50,30_1,18
WD53000,17:49:50,17:51:00,37_1,19
WD53000,17:51:00,17:52:10,48_1,20
WD53000,17:52:10,17:53:20,22_1,21
WD53000,17:53:20,17:54:30,19_1,22
WD53000,17:54:30,17:55:40,309_1,23
WD53000,17:55:40,17:56:50,375_1,24
WD53000,17:56:50,17:58:00,42_1,25
